region,location,latitude,longitude,area,murder_count,rape_count,gangrape_count,robbery_count,theft_count,assault_count,sexual_harassment_count,total_crime,crime_density,source_file,source_type,is_synthetic,log_murder_count,murder_count_per_area,log_rape_count,rape_count_per_area,log_gangrape_count,gangrape_count_per_area,log_robbery_count,robbery_count_per_area,log_theft_count,theft_count_per_area,log_assault_count,assault_count_per_area,log_sexual_harassment_count,sexual_harassment_count_per_area,murder_count_ratio,rape_count_ratio,gangrape_count_ratio,robbery_count_ratio,theft_count_ratio,assault_count_ratio,sexual_harassment_count_ratio,severity_score,log_severity_score,scaled_latitude,scaled_longitude,nearest_neighbor_density
Delhi,PULPRAHLAD PUR,28.50165,77.29099,3.852127696,2,15,1,41,389,24,9,481,124.8660579,crime.csv,real,False,1.0986122886681098,0.5191935880206604,2.772588722239781,3.893951910154953,0.6931471805599453,0.2595967940103302,3.7376696182833684,10.643468554423539,5.966146739123692,100.98315287001846,3.2188758248682006,6.230323056247926,2.302585092994046,2.336371146092972,0.004158004158004158,0.031185031185031187,0.002079002079002079,0.08523908523908524,0.8087318087318087,0.0498960498960499,0.018711018711018712,858.0,6.755768921984255,-2.0882134971576414,1.1903781889614733,33.42858119559583
Delhi,SARITA VIHAR,28.54046,77.28196,6.171102991,1,12,0,12,211,8,1,245,39.70116855,crime.csv,real,False,0.6931471805599453,0.1620455859282223,2.5649493574615367,1.9445470311386674,0.0,0.0,2.5649493574615367,1.9445470311386674,5.356586274672012,34.191618630854904,2.1972245773362196,1.2963646874257784,0.6931471805599453,0.1620455859282223,0.004081632653061225,0.04897959183673469,0.0,0.04897959183673469,0.8612244897959184,0.0326530612244898,0.004081632653061225,409.0,6.016157159698354,-1.5071157615597954,1.0872056185480579,45.22453357273287
Delhi,NANGLOI,28.68199,77.06698,2.253261514,3,13,5,58,838,23,15,955,423.8300765,crime.csv,real,False,1.3862943611198906,1.3314033818801558,2.6390573296152584,5.769414654814009,1.791759469228055,2.2190056364669264,4.07753744390572,25.740465383016346,6.732210706467206,371.9053446718568,3.1780538303479458,10.207425927747861,2.772588722239781,6.657016909400778,0.0031413612565445027,0.013612565445026177,0.005235602094240838,0.060732984293193716,0.8774869109947644,0.024083769633507852,0.015706806282722512,1424.0,7.261927092702751,0.6119969031958611,-1.3690556425246372,41.57408096126873
Delhi,SAFDARJUNG ENCLAVE,28.55848,77.19855,3.486811523,2,7,0,1,83,3,10,106,30.40026664,crime.csv,real,False,1.0986122886681098,0.5735899364813474,2.0794415416798357,2.0075647776847156,0.0,0.0,0.6931471805599453,0.2867949682406737,4.430816798843313,23.803982363975916,1.3862943611198906,0.860384904722021,2.3978952727983707,2.8679496824067368,0.018867924528301886,0.0660377358490566,0.0,0.009433962264150943,0.7830188679245284,0.02830188679245283,0.09433962264150944,218.0,5.389071729816501,-1.2373043419392422,0.13420184244759326,53.10986637612652
Delhi,HAUZQAZI,28.64335,77.22548,3.095888323,1,6,0,12,431,37,4,491,158.5974521,crime.csv,real,False,0.6931471805599453,0.3230090674042702,1.9459101490553132,1.9380544044256212,0.0,0.0,2.5649493574615367,3.8761088088512423,6.068425588244111,139.21690805124044,3.6375861597263857,11.951335493957997,1.6094379124341003,1.2920362696170808,0.002036659877800407,0.012219959266802444,0.0,0.024439918533604887,0.8778004073319755,0.07535641547861507,0.008146639511201629,738.0,6.6052979209482015,0.033444558349162594,0.44189146827653697,107.19403644810843
Delhi,DWARKA SOUTH,28.57837,77.06666,30.06854798,4,8,2,28,299,17,4,362,12.039158,crime.csv,real,False,1.6094379124341003,0.13302937017978345,2.1972245773362196,0.2660587403595669,1.0986122886681098,0.06651468508989172,3.367295829986474,0.9312055912584841,5.703782474656201,9.943945420938812,2.8903717578961645,0.5653748232640796,1.6094379124341003,0.13302937017978345,0.011049723756906077,0.022099447513812154,0.0055248618784530384,0.07734806629834254,0.8259668508287292,0.04696132596685083,0.011049723756906077,634.0,6.453624998892692,-0.9394936240561746,-1.3727118133477296,38.703678596830066
Delhi,PASCHIM VIHAR,28.67112,77.10115,3.794663797,2,13,0,48,526,13,30,632,166.5496692,crime.csv,real,False,1.0986122886681098,0.5270559150934973,2.6390573296152584,3.4258634481077324,0.0,0.0,3.8918202981106265,12.649341962243934,6.267200548541362,138.61570566958977,2.6390573296152584,3.4258634481077324,3.4339872044851463,7.905838726402459,0.0031645569620253164,0.020569620253164556,0.0,0.0759493670886076,0.8322784810126582,0.020569620253164556,0.04746835443037975,1027.0,6.93537044601511,0.44924162399077844,-0.9786451518238144,42.57388289708133
Delhi,BINDAPUR,28.62046,77.06744,2.747375479,4,4,1,64,417,11,8,509,185.2677233,crime.csv,real,False,1.6094379124341003,1.4559349570434161,1.6094379124341003,1.4559349570434161,0.6931471805599453,0.36398373926085403,4.174387269895637,23.294959312694658,6.035481432524756,151.78121927177614,2.4849066497880004,4.003821131869395,2.1972245773362196,2.9118699140868323,0.007858546168958742,0.007858546168958742,0.0019646365422396855,0.12573673870333987,0.8192534381139489,0.021611001964636542,0.015717092337917484,841.0,6.7357800142423265,-0.3092848198480944,-1.3637998969664316,79.48977806052105
Delhi,TILAK MARG,28.61821,77.23537,3.748441999,8,19,1,36,294,16,7,381,101.642229,crime.csv,real,False,2.1972245773362196,2.134220031184748,2.995732273553991,5.068772574063777,0.6931471805599453,0.2667775038980935,3.6109179126442243,9.603990140331366,5.68697535633982,78.4325861460395,2.833213344056216,4.268440062369496,2.0794415416798357,1.8674425272866546,0.02099737532808399,0.049868766404199474,0.0026246719160104987,0.09448818897637795,0.7716535433070866,0.04199475065616798,0.01837270341207349,787.0,6.669498089857879,-0.34297381508373653,0.5548899977769831,54.147500482858334
Delhi,RAJOURI GARDEN,28.65151,77.1196,1.798942912,1,7,0,37,567,20,4,636,353.5409577,crime.csv,real,False,0.6931471805599453,0.555882009000628,2.0794415416798357,3.8911740630043963,0.0,0.0,3.6375861597263857,20.567634333023236,6.342121418721152,315.1850991033561,3.044522437723423,11.117640180012561,1.6094379124341003,2.223528036002512,0.0015723270440251573,0.0110062893081761,0.0,0.05817610062893082,0.8915094339622641,0.031446540880503145,0.006289308176100629,897.0,6.8001700683022,0.15562331440370258,-0.7678440528062532,57.72357201362902
Delhi,SANGAM VIHAR,28.50957,77.24299,3.10572333,3,6,0,17,179,8,2,215,69.22702931,crime.csv,real,False,1.3862943611198906,0.965958548535616,1.9459101490553132,1.931917097071232,0.0,0.0,2.8903717578961645,5.47376510836849,5.19295685089021,57.635526729291755,2.1972245773362196,2.575889462761643,1.0986122886681098,0.6439723656904107,0.013953488372093023,0.027906976744186046,0.0,0.07906976744186046,0.8325581395348837,0.037209302325581395,0.009302325581395349,373.0,5.924255797414532,-1.9696282339282067,0.6419525655013351,35.35265275168124
Delhi,MAYURVIHAR,28.60733,77.30367,2.111658828,0,7,0,13,201,10,14,245,116.0225301,crime.csv,real,False,0.0,0.0,2.0794415416798357,3.3149294323410468,0.0,0.0,2.6390573296152584,6.156297517204801,5.308267697401205,95.18583084293577,2.3978952727983707,4.735613474772924,2.70805020110221,6.6298588646820935,0.0,0.02857142857142857,0.0,0.053061224489795916,0.8204081632653061,0.04081632653061224,0.05714285714285714,415.0,6.030685260261263,-0.5058788231565274,1.3352539578255997,65.22062319525591
Delhi,SHAHBAD DAIRY,28.74766,77.07894,49.82264953,0,8,0,18,315,5,6,352,7.065059834,crime.csv,real,False,0.0,0.0,2.1972245773362196,0.1605695416736702,0.0,0.0,2.9444389791664403,0.36128146876575795,5.755742213586912,6.322425703400764,1.791759469228055,0.10035596354604387,1.9459101490553132,0.12042715625525265,0.0,0.022727272727272728,0.0,0.05113636363636364,0.8948863636363636,0.014204545454545454,0.017045454545454544,500.0,6.2166061010848646,1.5952663774734426,-1.2324062580124282,23.548272045304824
Delhi,GANDHI NAGAR,28.65955,77.26733,1.205110776,1,2,0,32,313,5,1,354,293.7489292,crime.csv,real,False,0.6931471805599453,0.8297992349875063,1.0986122886681098,1.6595984699750126,0.0,0.0,3.4965075614664802,26.5535755196002,5.749392985908253,259.72716055108947,1.791759469228055,4.1489961749375315,0.6931471805599453,0.8297992349875063,0.002824858757062147,0.005649717514124294,0.0,0.0903954802259887,0.884180790960452,0.014124293785310734,0.002824858757062147,496.0,6.208590026096629,0.2760053240457431,0.9200500587309298,72.06154466184122
Delhi,DWARKA SEC-23,28.56411,77.05849,30.06854798,4,1,0,28,437,4,1,475,15.79723771,crime.csv,real,False,1.6094379124341003,0.13302937017978345,0.6931471805599453,0.03325734254494586,0.0,0.0,3.367295829986474,0.9312055912584841,6.082218910376446,14.533458692141341,1.6094379124341003,0.13302937017978345,0.6931471805599453,0.03325734254494586,0.008421052631578947,0.002105263157894737,0.0,0.05894736842105263,0.92,0.008421052631578947,0.002105263157894737,621.0,6.432940092739179,-1.1530069894162829,-1.4660584246741144,27.734706650038394
Delhi,RANJIT NAGAR,28.64751,77.15868,2.003783762,3,9,0,38,324,16,13,403,201.1195058,crime.csv,real,False,1.3862943611198906,1.4971675371825877,2.302585092994046,4.491502611547762,0.0,0.0,3.6635616461296463,18.964122137646108,5.783825182329737,161.69409401571946,2.833213344056216,7.984893531640467,2.6390573296152584,6.48772599445788,0.007444168734491315,0.022332506203473945,0.0,0.09429280397022333,0.8039702233250621,0.03970223325062035,0.03225806451612903,710.0,6.566672429803241,0.09573176731815211,-0.32133419103902644,58.52774863900426
Delhi,RANHOLA,28.65375,77.03599,11.28382351,3,15,2,45,319,47,33,464,41.1208133,crime.csv,real,False,1.3862943611198906,0.26586732744812314,2.772588722239781,1.3293366372406157,1.0986122886681098,0.17724488496541543,3.828641396489095,3.988009911721847,5.768320995793772,28.27055915198376,3.871201010907891,4.165254796687263,3.5263605246161616,2.9245406019293543,0.00646551724137931,0.032327586206896554,0.004310344827586207,0.09698275862068965,0.6875,0.10129310344827586,0.07112068965517242,1034.0,6.942156705699469,0.1891625807716364,-1.7231329356712115,24.262602571748875
Delhi,SAKET,28.52882,77.22715,2.732945718,2,0,0,2,126,4,0,134,49.0313434,crime.csv,real,False,1.0986122886681098,0.7318110955616134,0.0,0.0,0.0,0.0,1.0986122886681098,0.7318110955616134,4.844187086458591,46.104099020381646,1.6094379124341003,1.4636221911232268,0.0,0.0,0.014925373134328358,0.0,0.0,0.014925373134328358,0.9402985074626866,0.029850746268656716,0.0,174.0,5.1647859739235145,-1.681400163578842,0.4609721097593124,40.031958665541154
Delhi,SHAKARPUR,28.63775,77.2703,3.019451766,4,2,0,38,266,13,4,327,108.2978055,crime.csv,real,False,1.6094379124341003,1.3247437978779093,1.0986122886681098,0.6623718989389547,0.0,0.0,3.6635616461296463,12.585066079840137,5.58724865840025,88.09546255888097,2.6390573296152584,4.305417343103205,1.6094379124341003,1.3247437978779093,0.012232415902140673,0.0061162079510703364,0.0,0.1162079510703364,0.8134556574923547,0.039755351681957186,0.012232415902140673,555.0,6.320768294250582,-0.0504036075706719,0.9539838941825894,47.2815516581584
Delhi,PREETVIHAR,28.63852,77.29526,2.272578698,4,5,1,42,509,3,4,568,249.9363391,crime.csv,real,False,1.6094379124341003,1.7601150637908516,1.791759469228055,2.2001438297385643,0.6931471805599453,0.4400287659477129,3.7612001156935624,18.481208169803942,6.234410725718371,223.97464186738586,1.3862943611198906,1.3200862978431387,1.6094379124341003,1.7601150637908516,0.007042253521126761,0.008802816901408451,0.0017605633802816902,0.07394366197183098,0.8961267605633803,0.00528169014084507,0.007042253521126761,797.0,6.682108597449809,-0.03887448475670796,1.239165218381855,61.76407298585591
Delhi,KIRTI NAGAR,28.64053,77.13509,1.511976155,6,16,2,16,203,23,8,274,181.2197891,crime.csv,real,False,1.9459101490553132,3.968316550600628,2.833213344056216,10.582177468268341,1.0986122886681098,1.3227721835335426,2.833213344056216,10.582177468268341,5.318119993844216,134.26137662865457,3.1780538303479458,15.21188011063574,2.1972245773362196,5.291088734134171,0.021897810218978103,0.058394160583941604,0.0072992700729927005,0.058394160583941604,0.7408759124087592,0.08394160583941605,0.029197080291970802,620.0,6.431331081933479,-0.00877898234622443,-0.5908625339020946,66.21426448203914
Delhi,HAUZ KHAS,28.54939,77.20847,2.436526458,4,10,1,17,367,15,3,417,171.1452788,crime.csv,real,False,1.6094379124341003,1.6416813315802705,2.3978952727983707,4.1042033289506765,0.6931471805599453,0.41042033289506763,2.8903717578961645,6.97714565921615,5.908082938168931,150.62426217248984,2.772588722239781,6.156304993426015,1.3862943611198906,1.231260998685203,0.009592326139088728,0.023980815347721823,0.002398081534772182,0.0407673860911271,0.8800959232613909,0.03597122302158273,0.007194244604316547,651.0,6.480044561926653,-1.3734078826912384,0.2475431379628108,47.513426902730764
Delhi,BAWANA,28.80659,77.0228,40.32792292,6,20,3,93,383,13,8,526,13.04307194,crime.csv,real,False,1.9459101490553132,0.14878028833526644,3.044522437723423,0.49593429445088816,1.3862943611198906,0.07439014416763322,4.543294782270004,2.30609446919663,5.950642552587727,9.497141738734507,2.6390573296152584,0.3223572913930773,2.1972245773362196,0.19837371778035526,0.011406844106463879,0.03802281368821293,0.005703422053231939,0.17680608365019013,0.7281368821292775,0.024714828897338403,0.015209125475285171,1099.0,7.003065458786462,2.477618594911806,-1.8738357267845045,14.117117874833575
Delhi,KN KATJU MARG,28.73043,77.121,8.251478933,1,3,0,14,273,8,4,303,36.72069001,crime.csv,real,False,0.6931471805599453,0.12119039606351256,1.3862943611198906,0.3635711881905377,0.0,0.0,2.70805020110221,1.6966655448891759,5.6131281063880705,33.08497812533893,2.1972245773362196,0.9695231685081005,1.6094379124341003,0.48476158425405025,0.0033003300330033004,0.009900990099009901,0.0,0.0462046204620462,0.900990099009901,0.026402640264026403,0.013201320132013201,419.0,6.040254711277414,1.3372835384022699,-0.7518483054554469,43.80668497817509
Delhi,I.P. ESTATE,28.6274,77.24722,9.253420865,5,22,2,18,576,27,4,654,70.67656487,crime.csv,real,False,1.791759469228055,0.5403407099867169,3.1354942159291497,2.377499123941554,1.0986122886681098,0.21613628399468673,2.9444389791664403,1.9452265559521806,6.3578422665081,62.24724979046978,3.332204510175204,2.917839833928271,1.6094379124341003,0.43227256798937347,0.00764525993883792,0.03363914373088685,0.0030581039755351682,0.027522935779816515,0.8807339449541285,0.04128440366972477,0.0061162079510703364,1043.0,6.950814768442584,-0.20537298565460424,0.6902825735686879,50.81154617441513
Delhi,KOTALA MUBARAK PUR,28.5759,77.22514,1.628367164,7,2,5,28,467,48,14,571,350.6580165,crime.csv,real,False,2.0794415416798357,4.298784791757199,1.0986122886681098,1.2282242262163425,1.791759469228055,3.0705605655408563,3.367295829986474,17.195139167028795,6.148468295917647,286.79035682151596,3.8918202981106265,29.47738142919222,2.70805020110221,8.597569583514398,0.012259194395796848,0.0035026269702276708,0.008756567425569177,0.04903677758318739,0.8178633975481612,0.0840630472854641,0.024518388791593695,1006.0,6.914730892718563,-0.9764766543815054,0.43800678677693017,52.90248264684679
Delhi,DELHI CANTT,28.59872,77.12437,42.83635341,1,7,0,27,246,9,3,293,6.839984655,crime.csv,real,False,0.6931471805599453,0.023344657525552898,2.0794415416798357,0.16341260267887028,0.0,0.0,3.332204510175204,0.6303057531899282,5.5093883366279774,5.7427857512860125,2.302585092994046,0.21010191772997608,1.3862943611198906,0.07003397257665869,0.0034129692832764505,0.023890784982935155,0.0,0.09215017064846416,0.8395904436860068,0.030716723549488054,0.010238907849829351,477.0,6.169610732491456,-0.6347953782582597,-0.7133442564749621,29.544368135455088
Delhi,D.B.G ROAD,28.65258,77.19326,1.643641889,4,11,1,57,397,18,12,500,304.2025173,crime.csv,real,False,1.6094379124341003,2.4336201375554016,2.4849066497880004,6.692455378277354,0.6931471805599453,0.6084050343888504,4.060443010546419,34.679086960164476,5.986452005284438,241.53679865237362,2.9444389791664403,10.951290618999307,2.5649493574615367,7.3008604126662044,0.008,0.022,0.002,0.114,0.794,0.036,0.024,900.0,6.803505257608338,0.17164430324912802,0.073760768528716,76.04862067220787
Delhi,KHYALA,28.65761,77.11332,2.093069914,5,18,6,30,663,60,11,793,378.869332,crime.csv,real,False,1.791759469228055,2.388835636380945,2.9444389791664403,8.599808290971403,1.9459101490553132,2.8666027636571343,3.4339872044851463,14.333013818285671,6.498282149476434,316.75960538411334,4.110873864173311,28.666027636571343,2.4849066497880004,5.255438400038079,0.006305170239596469,0.02269861286254729,0.007566204287515763,0.03783102143757881,0.8360655737704918,0.07566204287515763,0.013871374527112233,1375.0,7.226936018493289,0.2469579237092176,-0.839596405209017,53.27873255828239
Delhi,JAGATPURI,28.64359,77.2839,1.021961219,9,30,0,23,645,27,6,740,724.0979268,crime.csv,real,False,2.302585092994046,8.80659640764705,3.4339872044851463,29.3553213588235,0.0,0.0,3.1780538303479458,22.505746375098017,6.470799503782602,631.1394092147052,3.332204510175204,26.419789222941148,1.9459101490553132,5.8710642717647,0.012162162162162163,0.04054054054054054,0.0,0.031081081081081083,0.8716216216216216,0.03648648648648649,0.008108108108108109,1226.0,7.112327444710911,0.037038051174267964,1.1093711541629647,64.03775333145208
Delhi,PATEL NAGAR,28.65237,77.15822,4.104570166,2,6,2,47,437,10,13,517,125.9571597,crime.csv,real,False,1.0986122886681098,0.48726173974729414,1.9459101490553132,1.4617852192418823,1.0986122886681098,0.48726173974729414,3.871201010907891,11.450650884061412,6.082218910376446,106.46669013478378,2.3978952727983707,2.436308698736471,2.6390573296152584,3.167201308357412,0.0038684719535783366,0.01160541586073501,0.0038684719535783366,0.09090909090909091,0.8452611218568665,0.019342359767891684,0.025145067698259187,813.0,6.70196036600254,0.16849999702714755,-0.326589936597232,59.328026691723096
Delhi,VASANT VIHAR,28.55797,77.16933,14.1053716,2,5,1,5,41,5,3,62,4.395488595,crime.csv,real,False,1.0986122886681098,0.1417899546864827,1.791759469228055,0.35447488671620675,0.6931471805599453,0.07089497734324135,1.791759469228055,0.35447488671620675,3.7376696182833684,2.9066940710728955,1.791759469228055,0.35447488671620675,1.3862943611198906,0.21268493202972405,0.03225806451612903,0.08064516129032258,0.016129032258064516,0.08064516129032258,0.6612903225806451,0.08064516129032258,0.04838709677419355,167.0,5.123963979403259,-1.244940514192631,-0.1996522558337966,36.64322318333263
Delhi,KAROL BAGH,28.65256,77.1932,1.643641889,4,24,0,36,129,9,8,210,127.7650573,crime.csv,real,False,1.6094379124341003,2.4336201375554016,3.2188758248682006,14.601720825332409,0.0,0.0,3.6109179126442243,21.902581237998614,4.867534450455582,78.4842494361617,2.302585092994046,5.475645309499654,2.1972245773362196,4.867240275110803,0.01904761904761905,0.11428571428571428,0.0,0.17142857142857143,0.6142857142857143,0.04285714285714286,0.0380952380952381,582.0,6.368187186350492,0.17134484551371146,0.07307523649949779,76.02439728119262
Delhi,SUNLIGHT COLONY,28.57835,77.26018,2.112193774,6,27,0,82,1273,40,5,1433,678.4415415,crime.csv,real,False,1.9459101490553132,2.8406484641025176,3.332204510175204,12.782918088461328,0.0,0.0,4.418840607796598,38.822195676067736,7.149916836132109,602.6909158004174,3.713572066704308,18.937656427350117,1.791759469228055,2.3672070534187646,0.00418702023726448,0.01884159106769016,0.0,0.05722260990928123,0.8883461270062806,0.027913468248429867,0.0034891835310537334,2097.0,7.6487397889562425,-0.9397930817915912,0.8383574919030405,45.51460513062023
Delhi,NARELA,28.85321,77.08849,20.33327697,6,17,0,17,316,38,6,400,19.67218568,crime.csv,real,False,1.9459101490553132,0.2950827851729204,2.8903717578961645,0.8360678913232745,0.0,0.0,2.8903717578961645,0.8360678913232745,5.75890177387728,15.541026685773808,3.6635616461296463,1.868857639428496,1.9459101490553132,0.2950827851729204,0.015,0.0425,0.0,0.0425,0.79,0.095,0.015,794.0,6.678342114654332,3.1756545761942956,-1.1232924100115889,11.107410799294946
Delhi,NEW ASHOK NAGAR,28.59818,77.31178,3.300804937,2,18,2,126,945,52,34,1179,357.1856024,crime.csv,real,False,1.0986122886681098,0.6059128116239848,2.9444389791664403,5.453215304615863,1.0986122886681098,0.6059128116239848,4.844187086458591,38.17250713231104,6.852242569051878,286.2938034923328,3.970291913552122,15.753733102223604,3.5553480614894135,10.300517797607741,0.0016963528413910093,0.015267175572519083,0.0016963528413910093,0.10687022900763359,0.8015267175572519,0.04410517387616624,0.02883799830364716,2027.0,7.614805364711073,-0.6428807371148265,1.4279150371227665,46.19881284074946
Delhi,PARLIAMENT STREET,28.62473,77.21366,5.266891996,7,5,0,29,368,18,12,439,83.35086429,crime.csv,real,False,2.0794415416798357,1.329057061606015,1.791759469228055,0.9493264725757251,0.0,0.0,3.4011973816621555,5.506093540939205,5.910796644040527,69.87042838157336,2.9444389791664403,3.41757530127261,2.5649493574615367,2.27838353418174,0.015945330296127564,0.011389521640091117,0.0,0.06605922551252848,0.8382687927107062,0.04100227790432802,0.02733485193621868,732.0,6.597145701886651,-0.2453505933342605,0.3068416584994412,63.198908106212436
Delhi,NIHAL VIHAR,28.665,77.0717,3.660010619,1,6,3,39,437,14,9,509,139.0706348,crime.csv,real,False,0.6931471805599453,0.2732232509951633,1.9459101490553132,1.6393395059709799,1.3862943611198906,0.8196697529854899,3.6888794541139363,10.655706788811369,6.082218910376446,119.39856068488636,2.70805020110221,3.8251255139322864,2.302585092994046,2.4590092589564696,0.0019646365422396855,0.011787819253438114,0.005893909626719057,0.07662082514734773,0.8585461689587426,0.0275049115913556,0.01768172888015717,784.0,6.665683717782408,0.35760755694984686,-1.315127122884307,35.01229822485493
Delhi,MADHUVIHAR,28.62543,77.30612,4.995712622,4,23,1,9,623,40,7,707,141.5213511,crime.csv,real,False,1.6094379124341003,0.8006865691963335,3.1780538303479458,4.603947772878918,0.6931471805599453,0.20017164229908338,2.302585092994046,1.8015447806917504,6.436150368369428,124.70693315232894,3.713572066704308,8.006865691963336,2.0794415416798357,1.4012014960935837,0.005657708628005658,0.03253182461103253,0.0014144271570014145,0.01272984441301273,0.8811881188118812,0.056577086280056574,0.009900990099009901,1120.0,7.02197642307216,-0.23486957259425462,1.3632465156898357,86.94821062264735
Delhi,BHARAT NAGAR,28.68062,77.17851,1.939521818,3,5,0,44,256,15,18,341,175.8165321,crime.csv,real,False,1.3862943611198906,1.5467730097996764,1.791759469228055,2.577955016332794,0.0,0.0,3.8066624897703196,22.686004143728585,5.54907608489522,131.99129683623903,2.772588722239781,7.733865048998381,2.9444389791664403,9.280638058798058,0.008797653958944282,0.01466275659824047,0.0,0.12903225806451613,0.750733137829912,0.04398826979472141,0.05278592375366569,649.0,6.476972362889683,0.5914840483190805,-0.09476585534701083,59.75001347537291
Delhi,MANDAWALI,28.62543,77.30612,4.995712622,2,9,1,15,522,21,23,593,118.7017839,crime.csv,real,False,1.0986122886681098,0.40034328459816676,2.302585092994046,1.8015447806917504,0.6931471805599453,0.20017164229908338,2.772588722239781,3.0025746344862507,6.259581464064923,104.48959728012153,3.091042453358316,4.203604488280751,3.1780538303479458,4.603947772878918,0.003372681281618887,0.01517706576728499,0.0016863406408094434,0.025295109612141653,0.8802698145025295,0.03541315345699832,0.0387858347386172,880.0,6.78105762593618,-0.23486957259425462,1.3632465156898357,86.94821062264735
Delhi,BABA HARI DAS NAGAR,28.62867,76.96681,28.98213358,2,9,1,67,409,17,7,512,17.66605618,crime.csv,real,False,1.0986122886681098,0.06900803194766036,2.302585092994046,0.3105361437644716,0.6931471805599453,0.03450401597383018,4.219507705176107,2.311769070246622,6.016157159698354,14.112142533296543,2.8903717578961645,0.586568271555113,2.0794415416798357,0.24152811181681125,0.00390625,0.017578125,0.001953125,0.130859375,0.798828125,0.033203125,0.013671875,891.0,6.79346613258001,-0.1863574194549598,-2.513551365483373,21.47263750806934
Delhi,CHHAWLA,28.58691,76.99466,26.30944559,2,6,0,62,480,15,10,575,21.8552686,crime.csv,real,False,1.0986122886681098,0.0760183255537769,1.9459101490553132,0.2280549766613307,0.0,0.0,4.143134726391533,2.356568092167084,6.175867270105761,18.244398132906458,2.772588722239781,0.5701374416533268,2.3978952727983707,0.3800916277688845,0.0034782608695652175,0.010434782608695653,0.0,0.10782608695652174,0.8347826086956521,0.02608695652173913,0.017391304347826087,911.0,6.815639990074331,-0.8116251710284536,-2.1953502485381806,20.565049798673765
Delhi,MEHRAULI,28.52149,77.18019,38.91186678,0,5,1,21,541,23,21,612,15.7278499,crime.csv,real,False,0.0,0.0,1.791759469228055,0.12849550570958243,0.6931471805599453,0.025699101141916484,3.091042453358316,0.5396811239802461,6.295266001439646,13.903213717776817,3.1780538303479458,0.5910793262640791,3.091042453358316,0.5396811239802461,0.0,0.008169934640522876,0.0016339869281045752,0.03431372549019608,0.8839869281045751,0.03758169934640523,0.03431372549019608,873.0,6.773080375655535,-1.7911514236131683,-0.07557095852597825,30.29962306467643
Delhi,MAURYA ENCLAVE,28.70045,77.14605,5.879256003,4,14,1,28,359,45,21,472,80.28226697,crime.csv,real,False,1.6094379124341003,0.6803581946353289,2.70805020110221,2.3812536812236513,0.6931471805599453,0.17008954865883222,3.367295829986474,4.762507362447303,5.886104031450156,61.06214796852077,3.828641396489095,7.654029689647451,3.091042453358316,3.5718805218354768,0.00847457627118644,0.029661016949152543,0.00211864406779661,0.059322033898305086,0.760593220338983,0.09533898305084745,0.04449152542372881,941.0,6.848005274576363,0.8883963929958452,-0.4656386832120294,48.521776236370975
Delhi,JANAK PURI,28.62863,77.08188,2.051115234,8,16,5,31,403,25,3,491,239.3819674,crime.csv,real,False,2.1972245773362196,3.9003171871522455,2.833213344056216,7.800634374304491,1.791759469228055,2.4376982419701534,3.4657359027997265,15.11372910021495,6.0014148779611505,196.47847830279437,3.258096538021482,12.188491209850767,1.3862943611198906,1.4626189451820921,0.016293279022403257,0.032586558044806514,0.010183299389002037,0.06313645621181263,0.8207739307535642,0.05091649694501019,0.006109979633401222,917.0,6.822197390620491,-0.18695633492579294,-1.19881518857554,58.02660450923152
Delhi,SARAI ROHILLA,28.66837,77.18368,1.948430286,0,14,1,15,320,11,2,363,186.3038173,crime.csv,real,False,0.0,0.0,2.70805020110221,7.185271190144085,0.6931471805599453,0.5132336564388632,2.772588722239781,7.698504846582948,5.771441123130016,164.23477006043623,2.4849066497880004,5.645570220827495,1.0986122886681098,1.0264673128777264,0.0,0.03856749311294766,0.0027548209366391185,0.04132231404958678,0.8815426997245179,0.030303030303030304,0.005509641873278237,564.0,6.336825731146441,0.4080661853694558,-0.03569584548689476,69.18476122310993
Delhi,GULABIBAGH,28.67005,77.19262,2.218660178,1,0,1,22,295,2,2,323,145.5833585,crime.csv,real,False,0.6931471805599453,0.4507224720197777,0.0,0.0,0.6931471805599453,0.4507224720197777,3.1354942159291497,9.91589438443511,5.69035945432406,132.96312924583444,1.0986122886681098,0.9014449440395554,1.0986122886681098,0.9014449440395554,0.0030959752321981426,0.0,0.0030959752321981426,0.06811145510835913,0.913312693498452,0.006191950464396285,0.006191950464396285,420.0,6.042632833682381,0.4332206351454062,0.0664484268826934,66.0199810490174
Delhi,ROOP NAGAR,28.68499,77.20265,1.076492634,10,16,1,31,436,25,13,532,494.1975293,crime.csv,real,False,2.3978952727983707,9.289427241914597,2.833213344056216,14.863083587063354,0.6931471805599453,0.9289427241914596,3.4657359027997265,28.79722444993525,6.07993319509559,405.0190277474764,3.258096538021482,23.22356810478649,2.6390573296152584,12.076255414488976,0.018796992481203006,0.03007518796992481,0.0018796992481203006,0.05827067669172932,0.8195488721804511,0.046992481203007516,0.02443609022556391,974.0,6.882437470997847,0.6569155635100505,0.1810465311182526,63.611927990780714
